subject_id	translation_value	comment
HP:0032795	Generalised-onset myoclonic-tonic-clonic seizure	NOT_TRANSLATED
HP:0032795	generalized onset myoclonic-tonic-clonic seizure	NOT_TRANSLATED
HP:0032795	Generalized-onset myoclonic-tonic-clonic seizure	NOT_TRANSLATED
HP:0000028	Cryptorchism	NOT_TRANSLATED
HP:0000028	Undescended testes	NOT_TRANSLATED
HP:0000028	Undescended testis	NOT_TRANSLATED
HP:0000029	Testicular degeneration	NOT_TRANSLATED
HP:0000030	Gonadoblastoma, mannelijke	CANDIDATE
HP:0000033	Ambiguous genitalia in males	NOT_TRANSLATED
HP:0000034	Hydrocele	NOT_TRANSLATED
HP:0000034	Testicular hydrocele	NOT_TRANSLATED
HP:0000035	Abnormality of the testis	NOT_TRANSLATED
HP:0000035	Anomaly of the testes	NOT_TRANSLATED
HP:0000036	Abnormality of the penis	NOT_TRANSLATED
HP:0000040	Vergrote penis	CANDIDATE
HP:0032810	Cephalic aura	NOT_TRANSLATED
HP:0032810	Focal seizure with cephalic sensation	NOT_TRANSLATED
HP:0032810	Partial seizure with cephalic sensation	NOT_TRANSLATED
HP:0000044	Hypogonadotrophic hypogonadism	NOT_TRANSLATED
HP:0000044	Isolated hypogonadotropic hypogonadism	NOT_TRANSLATED
HP:0000044	Low gonadotropins (secondary hypogonadism)	NOT_TRANSLATED
HP:0000046	Hypoplastisch scrotum	CANDIDATE
HP:0032814	Neonatal electroclinical clonic seizure	NOT_TRANSLATED
HP:0000047	Hypospadie	CANDIDATE
HP:0032815	Neonatal electroclinical myoclonic seizure	NOT_TRANSLATED
HP:0000048	Cleft of scrotum	NOT_TRANSLATED
HP:0000048	Scrotal cleft	NOT_TRANSLATED
HP:0000049	Overriding scrotum	NOT_TRANSLATED
HP:0000049	Scrotum surrounds penis	NOT_TRANSLATED
HP:0000050	Hypoplastic male genitalia	NOT_TRANSLATED
HP:0000050	Small male external genitalia	NOT_TRANSLATED
HP:0000050	Underdeveloped male genitalia	NOT_TRANSLATED
HP:0000053	Large testicles	NOT_TRANSLATED
HP:0000053	Large testis	NOT_TRANSLATED
HP:0000054	Short penis	NOT_TRANSLATED
HP:0000054	Small penis	NOT_TRANSLATED
HP:0000055	Abnormal female external genitalia	NOT_TRANSLATED
HP:0032823	Neonatal electro-clinical seizure with behaviour arrest	NOT_TRANSLATED
HP:0032823	Neonatal electroclinical seizure with behavioural arrest	NOT_TRANSLATED
HP:0000056	Afwijking van de clitoris	CANDIDATE
HP:0032825	Neonatal electroclinical sequential seizure	NOT_TRANSLATED
HP:0000058	Abnormality of the labia	NOT_TRANSLATED
HP:0000059	Hypoplasia of labia majora	NOT_TRANSLATED
HP:0000059	Small labia majora	NOT_TRANSLATED
HP:0000059	Underdeveloped vaginal lips	NOT_TRANSLATED
HP:0000060	Hypoplastic clitoris	NOT_TRANSLATED
HP:0000060	Small clitoris	NOT_TRANSLATED
HP:0000060	Underdeveloped clit	NOT_TRANSLATED
HP:0000061	Ambiguous genitalia due to virilization	NOT_TRANSLATED
HP:0000061	Atypical appearance of female genitals	NOT_TRANSLATED
HP:0032829	Neonatal electroclinical motor seizure with automatism	NOT_TRANSLATED
HP:0000062	Ambiguous external genitalia	NOT_TRANSLATED
HP:0000062	Ambiguous external genitalia at birth	NOT_TRANSLATED
HP:0000062	Intersex genitalia	NOT_TRANSLATED
HP:0000063	Fused inner lips	NOT_TRANSLATED
HP:0000064	Underdeveloped inner lips	NOT_TRANSLATED
HP:0000065	Enlarged vaginal lips	NOT_TRANSLATED
HP:0000065	Enlargement of the labia	NOT_TRANSLATED
HP:0000065	Enlargement of the vaginal lips	NOT_TRANSLATED
HP:0000066	Hypoplastic labia	NOT_TRANSLATED
HP:0000066	Underdeveloped labia	NOT_TRANSLATED
HP:0000068	Absent urethral opening	NOT_TRANSLATED
HP:0000068	Urethral opening absent	NOT_TRANSLATED
HP:0000069	Afwijking van de ureters	CANDIDATE
HP:0000069	Uretrale afwijkingen	CANDIDATE
HP:0000071	Narrowing of the ureter	NOT_TRANSLATED
HP:0000072	Dilated ureter	NOT_TRANSLATED
HP:0000072	Megaureter	NOT_TRANSLATED
HP:0000072	Swelling of ureter	NOT_TRANSLATED
HP:0000072	Ureteral dilatation	NOT_TRANSLATED
HP:0000072	Uroureter	NOT_TRANSLATED
HP:0000072	Wide ureter	NOT_TRANSLATED
HP:0000073	Dubbele urineleider	CANDIDATE
HP:0000074	Pelviureteric junction obstruction	NOT_TRANSLATED
HP:0000074	Ureteropelvic junction stenosis	NOT_TRANSLATED
HP:0032842	Generalised onset epileptic spasm	NOT_TRANSLATED
HP:0032842	Generalised-onset epileptic spasm	NOT_TRANSLATED
HP:0032842	Generalized onset epileptic spasm	NOT_TRANSLATED
HP:0000075	Extra kidney	NOT_TRANSLATED
HP:0000075	Supernumerary kidney	NOT_TRANSLATED
HP:0032843	Focal onset epileptic spasm	NOT_TRANSLATED
HP:0000076	Ureteral reflux	NOT_TRANSLATED
HP:0000076	Ureteric reflux	NOT_TRANSLATED
HP:0000076	Vesico-ureteral reflux	NOT_TRANSLATED
HP:0000076	Vesicoureteric reflux	NOT_TRANSLATED
HP:0000077	Abnormal kidney	NOT_TRANSLATED
HP:0000077	Renal anomalies	NOT_TRANSLATED
HP:0000077	Renal anomaly	NOT_TRANSLATED
HP:0000078	Abnormality of the reproductive system	NOT_TRANSLATED
HP:0000078	Genital abnormalities	NOT_TRANSLATED
HP:0000078	Genital abnormality	NOT_TRANSLATED
HP:0000078	Genital anomalies	NOT_TRANSLATED
HP:0000078	Genital defects	NOT_TRANSLATED
HP:0000079	Urinary tract abnormalities	NOT_TRANSLATED
HP:0000079	Urinary tract abnormality	NOT_TRANSLATED
HP:0000079	Urinary tract anomalies	NOT_TRANSLATED
HP:0000080	Abnormality of genital physiology	NOT_TRANSLATED
HP:0000080	Genital functional abnormality	NOT_TRANSLATED
HP:0000081	Double collecting system	NOT_TRANSLATED
HP:0000081	Double urinary collecting systems on intravenous pyelography	NOT_TRANSLATED
HP:0000081	Duplex collecting system	NOT_TRANSLATED
HP:0000081	Duplicated renal collecting system	NOT_TRANSLATED
HP:0000083	Renal failure	NOT_TRANSLATED
HP:0000083	Renal failure in adulthood	NOT_TRANSLATED
HP:0000085	Hoefijzernieren	CANDIDATE
HP:0000086	Abnormal kidney location	NOT_TRANSLATED
HP:0000086	Displaced kidney	NOT_TRANSLATED
HP:0000086	Ectopic kidneys	NOT_TRANSLATED
HP:0000086	Renal ectopia	NOT_TRANSLATED
HP:0032855	Photically induced myoclonic-tonic-clonic seizure	NOT_TRANSLATED
HP:0000089	Hypoplastic kidney	NOT_TRANSLATED
HP:0000089	Hypoplastic kidneys	NOT_TRANSLATED
HP:0000089	Small kidneys	NOT_TRANSLATED
HP:0000089	Underdeveloped kidneys	NOT_TRANSLATED
HP:0032857	Focal motor aware seizure with negative myoclonus	NOT_TRANSLATED
HP:0000090	juvenile nephronophthisis	NOT_TRANSLATED
HP:0032858	Focal motor impaired awareness seizure with negative myoclonus	NOT_TRANSLATED
HP:0000091	Abnormality of the renal tubule	NOT_TRANSLATED
HP:0000091	Morphologic abnormality of the renal tubules	NOT_TRANSLATED
HP:0032859	Focal motor impaired awareness seizure with paresis/paralysis	NOT_TRANSLATED
HP:0000092	Renal tubular cell atrophy	NOT_TRANSLATED
HP:0000092	Tubular atrophy	NOT_TRANSLATED
HP:0032860	Absence status epilepticus	NOT_TRANSLATED
HP:0032860	Generalised non-convulsive status epilepticus without coma	NOT_TRANSLATED
HP:0032860	Petit mal status epilepticus	NOT_TRANSLATED
HP:0000093	High urine protein levels	NOT_TRANSLATED
HP:0000093	Protein in urine	NOT_TRANSLATED
HP:0032861	Focal non-convulsive status epilepticus with impairment of awareness	NOT_TRANSLATED
HP:0032862	Focal inhibitory status epilepticus	NOT_TRANSLATED
HP:0000095	Abnormality of renal glomerulus morphology	NOT_TRANSLATED
HP:0000095	Morphologic abnormality of the renal glomerulus	NOT_TRANSLATED
HP:0032863	Simple absence status epilepticus	NOT_TRANSLATED
HP:0000096	Glomerulosclerosis	NOT_TRANSLATED
HP:0000096	Renal glomerular fibrosis	NOT_TRANSLATED
HP:0000097	Focal and segmental glomerular sclerosis	NOT_TRANSLATED
HP:0000097	Focal and segmental glomerulosclerosis	NOT_TRANSLATED
HP:0000097	focal glomerulosclerosis	NOT_TRANSLATED
HP:0000098	Accelerated linear growth	NOT_TRANSLATED
HP:0000098	Increased body height	NOT_TRANSLATED
HP:0000098	Increased linear growth	NOT_TRANSLATED
HP:0000099	Glomerular nephritis	NOT_TRANSLATED
HP:0000100	Nefrosis	CANDIDATE
HP:0032869	Aura continua	NOT_TRANSLATED
HP:0032869	Focal non-convulsive status epilepticus with retained awareness	NOT_TRANSLATED
HP:0032869	Focal non-convulsive status epilepticus without impairment of awareness	NOT_TRANSLATED
HP:0000103	Increased urine output	NOT_TRANSLATED
HP:0000104	Absent kidney	NOT_TRANSLATED
HP:0000104	Missing kidney	NOT_TRANSLATED
HP:0000104	Renal aplasia	NOT_TRANSLATED
HP:0000105	Large kidney	NOT_TRANSLATED
HP:0000105	Large kidneys	NOT_TRANSLATED
HP:0000105	Nephromegaly	NOT_TRANSLATED
HP:0000105	Renal enlargement	NOT_TRANSLATED
HP:0000107	Cystic kidney disease	NOT_TRANSLATED
HP:0000107	Cystic kidneys	NOT_TRANSLATED
HP:0000107	Kidney cyst	NOT_TRANSLATED
HP:0000107	Renal cysts	NOT_TRANSLATED
HP:0000108	Corticomedullary renal cysts	NOT_TRANSLATED
HP:0000108	Renal corticomedullary cystic disease	NOT_TRANSLATED
HP:0000110	Dysplastic kidneys	NOT_TRANSLATED
HP:0000110	Renal adysplasia	NOT_TRANSLATED
HP:0000112	Kidney damage	NOT_TRANSLATED
HP:0000112	Kidney disease	NOT_TRANSLATED
HP:0000113	Enlarged polycystic kidneys	NOT_TRANSLATED
HP:0000113	Polycystic kidney disease	NOT_TRANSLATED
HP:0000113	Polycystic kidneys	NOT_TRANSLATED
HP:0000114	Proximal renal tubule defect	NOT_TRANSLATED
HP:0000114	Proximal renal tubulopathy	NOT_TRANSLATED
HP:0000114	Proximal tubular defect	NOT_TRANSLATED
HP:0000114	Proximal tubule dysfunction	NOT_TRANSLATED
HP:0000114	Selective proximal tubular damage	NOT_TRANSLATED
HP:0000117	Decreased renal tubular phosphate reabsorption	NOT_TRANSLATED
HP:0000117	Decreased tubular maximum for phosphate reabsorption per glomerular filtration rate	NOT_TRANSLATED
HP:0000117	Tubular phosphate reabsorption low	NOT_TRANSLATED
HP:0000118	Organ abnormality	NOT_TRANSLATED
HP:0000119	Abnormality of the GU system	NOT_TRANSLATED
HP:0000119	Genitourinary abnormality	NOT_TRANSLATED
HP:0000119	Genitourinary disease	NOT_TRANSLATED
HP:0000119	Genitourinary dysplasia	NOT_TRANSLATED
HP:0000119	Genitourinary tract anomalies	NOT_TRANSLATED
HP:0000119	Genitourinary tract malformation	NOT_TRANSLATED
HP:0000119	Urogenital abnormalities	NOT_TRANSLATED
HP:0000119	Urogenital anomalies	NOT_TRANSLATED
HP:0032887	Generalised atonic seizure	NOT_TRANSLATED
HP:0000121	Increased calcium level in kidney	NOT_TRANSLATED
HP:0000121	Too much calcium deposited in kidneys	NOT_TRANSLATED
HP:0000122	Absent kidney on one side	NOT_TRANSLATED
HP:0000122	Missing one kidney	NOT_TRANSLATED
HP:0000122	Single kidney	NOT_TRANSLATED
HP:0000122	Unilateral kidney agenesis	NOT_TRANSLATED
HP:0000123	Nierontsteking	CANDIDATE
HP:0032891	Focal motor aware seizure with version	NOT_TRANSLATED
HP:0000124	Abnormal function of filtrating structures in kidney	NOT_TRANSLATED
HP:0000124	Renal tubular defect	NOT_TRANSLATED
HP:0000124	Renal tubular disease	NOT_TRANSLATED
HP:0000125	Sacral kidney	NOT_TRANSLATED
HP:0032894	Fever induced seizure	NOT_TRANSLATED
HP:0000127	Loss of salt in urine	NOT_TRANSLATED
HP:0000127	Renal salt-wasting	NOT_TRANSLATED
HP:0000127	Salt wasting	NOT_TRANSLATED
HP:0000127	Salt-wasting	NOT_TRANSLATED
HP:0000128	Renal K wasting	NOT_TRANSLATED
HP:0000130	Uterine abnormalities	NOT_TRANSLATED
HP:0000130	Uterine malformations	NOT_TRANSLATED
HP:0000131	Benign uterine leiomyomas	NOT_TRANSLATED
HP:0000131	Uterine fibroid	NOT_TRANSLATED
HP:0000132	Abnormally heavy bleeding during menstruation	NOT_TRANSLATED
HP:0000132	Abnormally heavy periods	NOT_TRANSLATED
HP:0000132	Hypermenorrhea	NOT_TRANSLATED
HP:0000133	Mixed gonadal dysgenesis	NOT_TRANSLATED
HP:0000133	Pure gonadal dysgenesis	NOT_TRANSLATED
HP:0000134	Hypogonadism, female	NOT_TRANSLATED
HP:0000135	Decreased activity of gonads	NOT_TRANSLATED
HP:0000137	Abnormality of the ovaries	NOT_TRANSLATED
HP:0000137	Ovarian disease	NOT_TRANSLATED
HP:0000138	Cystic abnormalities of the ovaries	NOT_TRANSLATED
HP:0000138	Cystic ovaries	NOT_TRANSLATED
HP:0000138	Ovarian cystic abnormality	NOT_TRANSLATED
HP:0000139	Sagging uterus	NOT_TRANSLATED
HP:0000140	Menstrual abnormalities	NOT_TRANSLATED
HP:0000141	Abnormal absence of menstruation	NOT_TRANSLATED
HP:0000142	Vaginal malformation	NOT_TRANSLATED
HP:0000143	Abnormal connection between rectum and vagina	NOT_TRANSLATED
HP:0000144	Abnormale vruchtbaarheid	CANDIDATE
HP:0000145	Transverse vaginal membrane	NOT_TRANSLATED
HP:0000147	Polycystic ovary	NOT_TRANSLATED
HP:0000147	Polycystic ovary disease	NOT_TRANSLATED
HP:0000147	Sclerocystic ovaries	NOT_TRANSLATED
HP:0000148	Abnormally closed or absent vagina	NOT_TRANSLATED
HP:0000149	Gonadoblastoma, female	NOT_TRANSLATED
HP:0000151	Absent uterus	NOT_TRANSLATED
HP:0000151	uterus absent	NOT_TRANSLATED
HP:0000152	Head and neck abnormality	NOT_TRANSLATED
HP:0000153	Abnormal mouth	NOT_TRANSLATED
HP:0000154	Broad mouth	NOT_TRANSLATED
HP:0000154	Large mouth	NOT_TRANSLATED
HP:0000154	Large oral aperture	NOT_TRANSLATED
HP:0000154	Macrostomia	NOT_TRANSLATED
HP:0000155	Mouth sore	NOT_TRANSLATED
HP:0000155	Mouth ulcer	NOT_TRANSLATED
HP:0000155	Oral mucosal ulceration	NOT_TRANSLATED
HP:0000157	Abnormal tongue	NOT_TRANSLATED
HP:0000157	Glossal abnormality	NOT_TRANSLATED
HP:0000157	Lingual abnormality	NOT_TRANSLATED
HP:0000157	Tongue abnormality	NOT_TRANSLATED
HP:0000158	Abnormally large tongue	NOT_TRANSLATED
HP:0000158	Glossal hypertrophy	NOT_TRANSLATED
HP:0000158	Hyperplasia of the tongue	NOT_TRANSLATED
HP:0000158	Hypertrophy of the tongue	NOT_TRANSLATED
HP:0000158	Increased size of tongue	NOT_TRANSLATED
HP:0000158	Large tongue	NOT_TRANSLATED
HP:0000158	Lingual hyperplasia	NOT_TRANSLATED
HP:0000158	Lingual hypertrophy	NOT_TRANSLATED
HP:0000158	Tongue hypertrophy	NOT_TRANSLATED
HP:0000159	Abnormal lip	NOT_TRANSLATED
HP:0000159	Abnormality of the lip	NOT_TRANSLATED
HP:0000159	Anomaly of lip	NOT_TRANSLATED
HP:0000159	Deformity of lip	NOT_TRANSLATED
HP:0000159	Lip abnormality	NOT_TRANSLATED
HP:0000159	Malformation of lip	NOT_TRANSLATED
HP:0000160	Microstomia	NOT_TRANSLATED
HP:0000160	Small mouth	NOT_TRANSLATED
HP:0000160	Small oral aperture	NOT_TRANSLATED
HP:0032928	Elevated CSF neurofilament light chain	NOT_TRANSLATED
HP:0000161	Central cleft upper lip	NOT_TRANSLATED
HP:0000161	Midline cleft lip	NOT_TRANSLATED
HP:0000162	Lingual retraction	NOT_TRANSLATED
HP:0000162	Posterior displacement of the tongue	NOT_TRANSLATED
HP:0000162	Retraction of the tongue	NOT_TRANSLATED
HP:0000163	Abnormality of the oral cavity	NOT_TRANSLATED
HP:0000164	Abnormal dentition	NOT_TRANSLATED
HP:0000164	Abnormal teeth	NOT_TRANSLATED
HP:0000164	Abnormality of the teeth	NOT_TRANSLATED
HP:0000164	Dental abnormalities	NOT_TRANSLATED
HP:0000164	Dental abnormality	NOT_TRANSLATED
HP:0000164	Dental anomalies	NOT_TRANSLATED
HP:0000164	Dental problem	NOT_TRANSLATED
HP:0000164	Dental problems	NOT_TRANSLATED
HP:0000164	Tooth abnormalities	NOT_TRANSLATED
HP:0032932	Elevated circulating pancreatic triacylglycerol lipase activity	NOT_TRANSLATED
HP:0000166	Severe gum disease	NOT_TRANSLATED
HP:0000166	Severe periodontal disease	NOT_TRANSLATED
HP:0000166	Severe pyorrhea	NOT_TRANSLATED
HP:0000168	Abnormality of the gums	NOT_TRANSLATED
HP:0000168	Gingival abnormality	NOT_TRANSLATED
HP:0032936	Re-experiencing symptom	NOT_TRANSLATED
HP:0000169	Gingival fibroma	NOT_TRANSLATED
HP:0000169	Gingival fibrous nodules	NOT_TRANSLATED
HP:0000169	Hereditary gingival fibromatosis	NOT_TRANSLATED
HP:0000169	Idiopathic gingival hyperplasia	NOT_TRANSLATED
HP:0000171	Abnormally small tongue	NOT_TRANSLATED
HP:0000171	Decreased size of tongue	NOT_TRANSLATED
HP:0000171	Hypoglossia	NOT_TRANSLATED
HP:0000171	Hypoplasia of the tongue	NOT_TRANSLATED
HP:0000171	Hypoplastic tongue	NOT_TRANSLATED
HP:0000171	Lingual hypoplasia	NOT_TRANSLATED
HP:0000171	Rudimentary tongue	NOT_TRANSLATED
HP:0000171	Small tongue	NOT_TRANSLATED
HP:0000171	Underdevelopment of the tongue	NOT_TRANSLATED
HP:0000172	Abnormality of palatine uvula	NOT_TRANSLATED
HP:0000172	Abnormality of the uvula	NOT_TRANSLATED
HP:0000174	Abnormality of the palate	NOT_TRANSLATED
HP:0000174	Abnormality of the roof of the mouth	NOT_TRANSLATED
HP:0000174	Palatal anomaly	NOT_TRANSLATED
HP:0000174	Palate abnormality	NOT_TRANSLATED
HP:0000175	Cleft hard and soft palate	NOT_TRANSLATED
HP:0000175	Cleft of hard and soft palate	NOT_TRANSLATED
HP:0000175	Cleft of palate	NOT_TRANSLATED
HP:0000175	Cleft roof of mouth	NOT_TRANSLATED
HP:0000175	Cleft secondary palate	NOT_TRANSLATED
HP:0000175	Palatoschisis	NOT_TRANSLATED
HP:0000175	Uranostaphyloschisis	NOT_TRANSLATED
HP:0000176	Partial thickness cleft hard palate	NOT_TRANSLATED
HP:0000176	Submucosal cleft palate	NOT_TRANSLATED
HP:0000176	Submucous clefting	NOT_TRANSLATED
HP:0000177	Abnormality of upper lip	NOT_TRANSLATED
HP:0000177	Anomaly of the upper lip	NOT_TRANSLATED
HP:0000177	Deformity of the upper lip	NOT_TRANSLATED
HP:0000177	Malformation of the upper lip	NOT_TRANSLATED
HP:0000178	Abnormality of lower lip	NOT_TRANSLATED
HP:0000178	Anomaly of the lower lip	NOT_TRANSLATED
HP:0000178	Deformity of the lower lip	NOT_TRANSLATED
HP:0000178	Malformation of the lower lip	NOT_TRANSLATED
HP:0000179	Full lower lip	NOT_TRANSLATED
HP:0000179	Full lower lip vermilion	NOT_TRANSLATED
HP:0000179	Increased height of lower lip vermilion	NOT_TRANSLATED
HP:0000179	Increased volume of lower lip	NOT_TRANSLATED
HP:0000179	Increased volume of lower lip vermilion	NOT_TRANSLATED
HP:0000179	Plump lower lip	NOT_TRANSLATED
HP:0000179	Prominent lower lip	NOT_TRANSLATED
HP:0000179	Prominent lower lip vermilion	NOT_TRANSLATED
HP:0000179	Thick lower lip	NOT_TRANSLATED
HP:0000179	Thick red part of the lower lip	NOT_TRANSLATED
HP:0000179	Thick vermilion border of lower lip	NOT_TRANSLATED
HP:0000180	Bumpy tongue	NOT_TRANSLATED
HP:0000180	Lingual lobules	NOT_TRANSLATED
HP:0000180	Lobulate tongue	NOT_TRANSLATED
HP:0000182	Abnormality of lingual movement	NOT_TRANSLATED
HP:0032950	Abnormal renal tubular luminal morphology	NOT_TRANSLATED
HP:0000183	Difficulty in lingual movements	NOT_TRANSLATED
HP:0000183	Hypokinesia of the tongue	NOT_TRANSLATED
HP:0000183	Lingual hypokinesia	NOT_TRANSLATED
HP:0032952	Common-type renal tubular atrophy	NOT_TRANSLATED
HP:0000185	Cleft muscular palate	NOT_TRANSLATED
HP:0000185	Cleft of soft palate	NOT_TRANSLATED
HP:0000185	Cleft velum	NOT_TRANSLATED
HP:0000187	Broad alveolar margins	NOT_TRANSLATED
HP:0000187	Broad alveolar processes of jaw	NOT_TRANSLATED
HP:0000187	Wide alveolar margins	NOT_TRANSLATED
HP:0000187	Wide alveolar processes of jaw	NOT_TRANSLATED
HP:0000187	Wide gum ridges	NOT_TRANSLATED
HP:0000187	Widened alveolar ridges	NOT_TRANSLATED
HP:0000188	Decreased height of upper lip	NOT_TRANSLATED
HP:0000188	Decreased upper labial height	NOT_TRANSLATED
HP:0000188	Decreased upper labial length	NOT_TRANSLATED
HP:0000188	Decreased vertical length of upper lip	NOT_TRANSLATED
HP:0000188	Shortening of upper lip	NOT_TRANSLATED
HP:0000188	Vertical deficiency of upper lip	NOT_TRANSLATED
HP:0000189	Decreased palatal width	NOT_TRANSLATED
HP:0000189	Decreased transverse dimension of palate	NOT_TRANSLATED
HP:0000189	Narrow roof of mouth	NOT_TRANSLATED
HP:0032957	Acanthocyturia	NOT_TRANSLATED
HP:0000190	Abnormality of frenum of tongue	NOT_TRANSLATED
HP:0000190	Abnormality of lingual frenum	NOT_TRANSLATED
HP:0000190	Abnormality of oral frenula	NOT_TRANSLATED
HP:0000190	Abnormality of oral frenum	NOT_TRANSLATED
HP:0000191	Accessory oral frenum	NOT_TRANSLATED
HP:0000191	Extra oral frenulum	NOT_TRANSLATED
HP:0000191	Extra oral frenum	NOT_TRANSLATED
HP:0000191	Multiple oral frenula	NOT_TRANSLATED
HP:0000191	Supernumerary oral frenulum	NOT_TRANSLATED
HP:0000191	Supernumerary oral frenum	NOT_TRANSLATED
HP:0000193	Bifid palatine uvula	NOT_TRANSLATED
HP:0000193	Cleft of uvula	NOT_TRANSLATED
HP:0000193	Cleft uvula	NOT_TRANSLATED
HP:0000193	Forked uvula	NOT_TRANSLATED
HP:0000193	Split uvula	NOT_TRANSLATED
HP:0000193	Uvula bifida	NOT_TRANSLATED
HP:0032961	Struvite urinary crystals	NOT_TRANSLATED
HP:0000194	Gaped jawed appearance	NOT_TRANSLATED
HP:0000194	Gaped mouthed appearance	NOT_TRANSLATED
HP:0000194	Open mouth appearance	NOT_TRANSLATED
HP:0000194	Slack jawed appearance	NOT_TRANSLATED
HP:0000197	Abnormality of parotid gland	NOT_TRANSLATED
HP:0000197	Anomaly of the parotid gland	NOT_TRANSLATED
HP:0000198	Absence of parotid duct	NOT_TRANSLATED
HP:0000198	Absent stensen duct	NOT_TRANSLATED
HP:0000198	Agenesis of parotid duct	NOT_TRANSLATED
HP:0000198	Agenesis of stensen duct	NOT_TRANSLATED
HP:0000198	Failure of development of parotid duct	NOT_TRANSLATED
HP:0000198	Failure of development of stensen duct	NOT_TRANSLATED
HP:0000198	Missing parotid duct	NOT_TRANSLATED
HP:0000198	Missing stensen duct	NOT_TRANSLATED
HP:0032966	Centriacinar emphysema	NOT_TRANSLATED
HP:0000199	Lingual nodules	NOT_TRANSLATED
HP:0000200	Deficiency of lingual frenulum	NOT_TRANSLATED
HP:0000200	Hypoplasia of lingual frenulum	NOT_TRANSLATED
HP:0000200	Hypoplasia of lingual frenum	NOT_TRANSLATED
HP:0000200	Hypoplasia of tongue frenulum	NOT_TRANSLATED
HP:0000200	Hypoplasia of tongue frenum	NOT_TRANSLATED
HP:0000200	Short lingual frenum	NOT_TRANSLATED
HP:0000200	Short tongue frenulum	NOT_TRANSLATED
HP:0000200	Short tongue frenum	NOT_TRANSLATED
HP:0000200	Tight lingual frenulum	NOT_TRANSLATED
HP:0000201	Pierre Robin sequence	NOT_TRANSLATED
HP:0000201	Pierre-robin anomaly	NOT_TRANSLATED
HP:0000201	Pierre-robin deformity	NOT_TRANSLATED
HP:0000201	Pierre-robin malformation	NOT_TRANSLATED
HP:0000201	Robin sequence	NOT_TRANSLATED
HP:0000202	Cleft lip, cleft palate	NOT_TRANSLATED
HP:0000202	Cleft lip/palate	NOT_TRANSLATED
HP:0000202	Cleft of the mouth	NOT_TRANSLATED
HP:0000202	Oral clefting	NOT_TRANSLATED
HP:0032971	CT halo sign	NOT_TRANSLATED
HP:0000204	Cheiloschisis of upper lip	NOT_TRANSLATED
HP:0000204	Cleft of upper lip	NOT_TRANSLATED
HP:0000204	Harelip	NOT_TRANSLATED
HP:0000205	Tightly closed lips	NOT_TRANSLATED
HP:0000206	Inflammation of the tongue	NOT_TRANSLATED
HP:0000206	Lingual inflammation	NOT_TRANSLATED
HP:0000206	Smooth swollen tongue	NOT_TRANSLATED
