source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translation_status
en	zh	HP:0000033	rdfs:label	Ambiguous genitalia, male	男性外阴性别不明	OFFICIAL
en	zh	HP:0000034	rdfs:label	Hydrocele testis	睾丸鞘膜积液	OFFICIAL
en	zh	HP:0000035	rdfs:label	Abnormal testis morphology	睾丸形态异常	OFFICIAL
en	zh	HP:0000036	rdfs:label	Abnormal penis morphology	阴茎形态异常	OFFICIAL
en	zh	HP:0000037	rdfs:label	Male pseudohermaphroditism	男性假两性畸形	OFFICIAL
en	zh	HP:0000039	rdfs:label	Epispadias	尿道上裂	OFFICIAL
en	zh	HP:0000040	rdfs:label	Long penis	长阴茎	OFFICIAL
en	zh	HP:0000041	rdfs:label	Chordee	阴茎下曲	OFFICIAL
en	zh	HP:0000042	rdfs:label	Absent external genitalia	外生殖器缺如	OFFICIAL
en	zh	HP:0000044	rdfs:label	Hypogonadotropic hypogonadism	低促性腺激素性性腺功能减退症	OFFICIAL
en	zh	HP:0000045	rdfs:label	Abnormal scrotum morphology	阴囊异常	CANDIDATE
en	zh	HP:0000046	rdfs:label	Small scrotum	小阴囊	OFFICIAL
en	zh	HP:0000047	rdfs:label	Hypospadias	尿道下裂	OFFICIAL
en	zh	HP:0000048	rdfs:label	Bifid scrotum	阴囊对裂	OFFICIAL
en	zh	HP:0000049	rdfs:label	Shawl scrotum	披肩状阴囊	OFFICIAL
en	zh	HP:0000050	rdfs:label	Hypoplastic male external genitalia	男性外生殖器发育不良	OFFICIAL
en	zh	HP:0000051	rdfs:label	Perineal hypospadias	会阴型尿道下裂	OFFICIAL
en	zh	HP:0000052	rdfs:label	Urethral atresia, male	男性尿道闭锁	OFFICIAL
en	zh	HP:0000053	rdfs:label	Macroorchidism	巨睾	OFFICIAL
en	zh	HP:0000054	rdfs:label	Micropenis	小阴茎	OFFICIAL
en	zh	HP:0000055	rdfs:label	Abnormal female external genitalia morphology	女性外生殖器异常	CANDIDATE
en	zh	HP:0000056	rdfs:label	Abnormal clitoris morphology	阴蒂异常	CANDIDATE
en	zh	HP:0000058	rdfs:label	Abnormal labia morphology	阴唇形态异常	OFFICIAL
en	zh	HP:0000059	rdfs:label	Hypoplastic labia majora	大阴唇发育不良	OFFICIAL
en	zh	HP:0000060	rdfs:label	Clitoral hypoplasia	阴蒂发育不良	OFFICIAL
en	zh	HP:0000061	rdfs:label	Ambiguous genitalia, female	女性外阴性别不明	OFFICIAL
en	zh	HP:0000062	rdfs:label	Ambiguous genitalia	外阴性别不明	OFFICIAL
en	zh	HP:0000063	rdfs:label	Fused labia minora	小阴唇融合	OFFICIAL
en	zh	HP:0000064	rdfs:label	Hypoplastic labia minora	小阴唇发育不良	OFFICIAL
en	zh	HP:0000065	rdfs:label	Labial hypertrophy	阴唇肥厚	OFFICIAL
en	zh	HP:0000066	rdfs:label	Labial hypoplasia	阴唇发育不良	OFFICIAL
en	zh	HP:0000067	rdfs:label	Urethral atresia, female	女性尿道闭锁	OFFICIAL
en	zh	HP:0000068	rdfs:label	Urethral atresia	尿道闭锁	OFFICIAL
en	zh	HP:0000069	rdfs:label	Abnormality of the ureter	输尿管异常	OFFICIAL
en	zh	HP:0000070	rdfs:label	Ureterocele	输尿管囊肿	OFFICIAL
en	zh	HP:0000071	rdfs:label	Ureteral stenosis	输尿管狭窄	OFFICIAL
en	zh	HP:0000072	rdfs:label	Hydroureter	输尿管积水	OFFICIAL
en	zh	HP:0000073	rdfs:label	Ureteral duplication	输尿管重复	OFFICIAL
en	zh	HP:0000074	rdfs:label	Ureteropelvic junction obstruction	肾盂输尿管连接部梗阻	OFFICIAL
en	zh	HP:0000075	rdfs:label	Renal duplication	肾重复	OFFICIAL
en	zh	HP:0000076	rdfs:label	Vesicoureteral reflux	膀胱输尿管返流	OFFICIAL
en	zh	HP:0000077	rdfs:label	Abnormality of the kidney	肾脏异常	OFFICIAL
en	zh	HP:0000078	rdfs:label	Abnormality of the genital system	生殖系统异常	OFFICIAL
en	zh	HP:0000079	rdfs:label	Abnormality of the urinary system	泌尿系统异常	OFFICIAL
en	zh	HP:0000080	rdfs:label	Abnormality of reproductive system physiology	生殖系统生理机能异常	OFFICIAL
en	zh	HP:0000081	rdfs:label	Duplicated collecting system	集合管系统重复	OFFICIAL
en	zh	HP:0000083	rdfs:label	Renal insufficiency	肾功能不全	OFFICIAL
en	zh	HP:0000085	rdfs:label	Horseshoe kidney	马蹄肾	OFFICIAL
en	zh	HP:0000086	rdfs:label	Ectopic kidney	异位肾	OFFICIAL
en	zh	HP:0000089	rdfs:label	Renal hypoplasia	肾发育不全	OFFICIAL
en	zh	HP:0000090	rdfs:label	Nephronophthisis	肾结核	OFFICIAL
en	zh	HP:0000091	rdfs:label	Abnormal renal tubule morphology	肾小管形态异常	OFFICIAL
en	zh	HP:0000092	rdfs:label	Renal tubular atrophy	肾小管萎缩	OFFICIAL
en	zh	HP:0000093	rdfs:label	Proteinuria	蛋白尿	OFFICIAL
en	zh	HP:0000095	rdfs:label	Abnormal renal glomerulus morphology	肾小球形态异常	OFFICIAL
en	zh	HP:0000096	rdfs:label	Glomerular sclerosis	肾小球硬化	OFFICIAL
en	zh	HP:0000097	rdfs:label	Focal segmental glomerulosclerosis	局灶节段性肾小球硬化	OFFICIAL
en	zh	HP:0000098	rdfs:label	Tall stature	高身材	OFFICIAL
en	zh	HP:0000099	rdfs:label	Glomerulonephritis	肾小球肾炎	OFFICIAL
en	zh	HP:0000100	rdfs:label	Nephrotic syndrome	肾病综合征	OFFICIAL
en	zh	HP:0000103	rdfs:label	Polyuria	多尿	OFFICIAL
en	zh	HP:0000104	rdfs:label	Renal agenesis	肾缺如	OFFICIAL
en	zh	HP:0000105	rdfs:label	Enlarged kidney	肾脏肿大	OFFICIAL
en	zh	HP:0000107	rdfs:label	Renal cyst	肾囊肿	OFFICIAL
en	zh	HP:0000108	rdfs:label	Renal corticomedullary cysts	肾皮髓质交界处囊肿	OFFICIAL
en	zh	HP:0000110	rdfs:label	Renal dysplasia	肾发育不良	OFFICIAL
en	zh	HP:0000111	rdfs:label	Renal juxtaglomerular cell hypertrophy/hyperplasia	肾小球球旁细胞肥大/增生	OFFICIAL
en	zh	HP:0000112	rdfs:label	Nephropathy	肾病	OFFICIAL
en	zh	HP:0000113	rdfs:label	Polycystic kidney dysplasia	多囊肾性发育不良	OFFICIAL
en	zh	HP:0000114	rdfs:label	Proximal tubulopathy	近端肾小管病	OFFICIAL
en	zh	HP:0000117	rdfs:label	Renal phosphate wasting	肾源性磷酸盐流失	OFFICIAL
en	zh	HP:0000118	rdfs:label	Phenotypic abnormality	表型异常	OFFICIAL
en	zh	HP:0000119	rdfs:label	Abnormality of the genitourinary system	泌尿生殖系统异常	OFFICIAL
en	zh	HP:0000121	rdfs:label	Nephrocalcinosis	肾钙质沉着症	OFFICIAL
en	zh	HP:0000122	rdfs:label	Unilateral renal agenesis	单侧肾缺如	OFFICIAL
en	zh	HP:0000123	rdfs:label	Nephritis	肾炎	OFFICIAL
en	zh	HP:0000124	rdfs:label	Renal tubular dysfunction	肾小管功能障碍	OFFICIAL
en	zh	HP:0000125	rdfs:label	Pelvic kidney	盆腔肾	OFFICIAL
en	zh	HP:0000126	rdfs:label	Hydronephrosis	肾积水	OFFICIAL
en	zh	HP:0000127	rdfs:label	Renal salt wasting	肾源性盐流失	OFFICIAL
en	zh	HP:0000128	rdfs:label	Renal potassium wasting	肾源性钾流失	OFFICIAL
en	zh	HP:0000130	rdfs:label	Abnormality of the uterus	子宫异常	OFFICIAL
en	zh	HP:0000131	rdfs:label	Uterine leiomyoma	子宫肌瘤	OFFICIAL
en	zh	HP:0000132	rdfs:label	Menorrhagia	月经过多症	OFFICIAL
en	zh	HP:0000133	rdfs:label	Gonadal dysgenesis	性腺发育不全	OFFICIAL
en	zh	HP:0000134	rdfs:label	Female hypogonadism	女性性腺功能减退症	OFFICIAL
en	zh	HP:0000135	rdfs:label	Hypogonadism	性腺功能减退症	OFFICIAL
en	zh	HP:0000136	rdfs:label	Bifid uterus	双角子宫	OFFICIAL
en	zh	HP:0000137	rdfs:label	Abnormality of the ovary	卵巢异常	OFFICIAL
en	zh	HP:0000138	rdfs:label	Ovarian cyst	卵巢囊肿	OFFICIAL
en	zh	HP:0000139	rdfs:label	Uterine prolapse	子宫脱垂	OFFICIAL
en	zh	HP:0000140	rdfs:label	Abnormality of the menstrual cycle	月经周期异常	OFFICIAL
en	zh	HP:0000141	rdfs:label	Amenorrhea	闭经	OFFICIAL
en	zh	HP:0000142	rdfs:label	Abnormal vagina morphology	阴道形态异常	OFFICIAL
en	zh	HP:0000143	rdfs:label	Rectovaginal fistula	直肠阴道瘘	OFFICIAL
en	zh	HP:0000144	rdfs:label	Decreased fertility	生育能力下降	OFFICIAL
en	zh	HP:0000145	rdfs:label	Transverse vaginal septum	阴道横膈	OFFICIAL
en	zh	HP:0000147	rdfs:label	Polycystic ovaries	多囊卵巢	OFFICIAL
en	zh	HP:0000148	rdfs:label	Vaginal atresia	阴道闭锁	OFFICIAL
en	zh	HP:0000149	rdfs:label	Ovarian gonadoblastoma	卵巢性腺母细胞瘤	OFFICIAL
en	zh	HP:0000150	rdfs:label	Gonadoblastoma	性腺母细胞瘤	OFFICIAL
en	zh	HP:0000151	rdfs:label	Aplasia of the uterus	子宫发育不全	OFFICIAL
en	zh	HP:0000152	rdfs:label	Abnormality of head or neck	头颈部异常	OFFICIAL
en	zh	HP:0000153	rdfs:label	Abnormality of the mouth	嘴部异常	OFFICIAL
en	zh	HP:0000154	rdfs:label	Wide mouth	宽嘴	OFFICIAL
en	zh	HP:0000155	rdfs:label	Oral ulcer	口腔溃疡	OFFICIAL
en	zh	HP:0000157	rdfs:label	Abnormality of the tongue	舌异常	OFFICIAL
en	zh	HP:0000158	rdfs:label	Macroglossia	巨舌症	OFFICIAL
en	zh	HP:0000159	rdfs:label	Abnormal lip morphology	唇形态异常	OFFICIAL
en	zh	HP:0000160	rdfs:label	Narrow mouth	小口畸形	OFFICIAL
en	zh	HP:0000161	rdfs:label	Median cleft upper lip	正中唇裂	CANDIDATE
en	zh	HP:0000162	rdfs:label	Glossoptosis	舌后坠	OFFICIAL
en	zh	HP:0000163	rdfs:label	Abnormal oral cavity morphology	口腔形态异常	OFFICIAL
en	zh	HP:0000164	rdfs:label	Abnormality of the dentition	牙列异常	OFFICIAL
en	zh	HP:0000166	rdfs:label	Severe periodontitis	重度牙周炎	OFFICIAL
en	zh	HP:0000168	rdfs:label	Abnormality of the gingiva	牙龈异常	OFFICIAL
en	zh	HP:0000169	rdfs:label	Gingival fibromatosis	牙龈纤维瘤病	OFFICIAL
en	zh	HP:0000171	rdfs:label	Microglossia	小舌畸形	OFFICIAL
en	zh	HP:0000172	rdfs:label	Abnormal uvula morphology	悬雍垂形态异常	OFFICIAL
en	zh	HP:0000174	rdfs:label	Abnormal palate morphology	腭形态异常	OFFICIAL
en	zh	HP:0000175	rdfs:label	Cleft palate	腭裂	OFFICIAL
en	zh	HP:0000176	rdfs:label	Submucous cleft hard palate	黏膜下硬裂腭	OFFICIAL
en	zh	HP:0000177	rdfs:label	Abnormal upper lip morphology	上唇异常	CANDIDATE
en	zh	HP:0000178	rdfs:label	Abnormal lower lip morphology	下唇异常	CANDIDATE
en	zh	HP:0000179	rdfs:label	Thick lower lip vermilion	厚下红唇	OFFICIAL
en	zh	HP:0000180	rdfs:label	Lobulated tongue	分叶舌	OFFICIAL
en	zh	HP:0000182	rdfs:label	Movement abnormality of the tongue	舌头运动异常	OFFICIAL
en	zh	HP:0000183	rdfs:label	Difficulty in tongue movements	舌活动困难	OFFICIAL
en	zh	HP:0000185	rdfs:label	Cleft soft palate	软腭裂	OFFICIAL
en	zh	HP:0000187	rdfs:label	Broad alveolar ridges	宽牙槽嵴	OFFICIAL
en	zh	HP:0000188	rdfs:label	Short upper lip	上唇短小	OFFICIAL
en	zh	HP:0000189	rdfs:label	Narrow palate	上腭狭窄	OFFICIAL
en	zh	HP:0000190	rdfs:label	Abnormal oral frenulum morphology	口腔系带形态异常	OFFICIAL
en	zh	HP:0000191	rdfs:label	Accessory oral frenulum	额外口腔系带	OFFICIAL
en	zh	HP:0000193	rdfs:label	Bifid uvula	悬雍垂裂	OFFICIAL
en	zh	HP:0000194	rdfs:label	Open mouth	闭口不能	OFFICIAL
en	zh	HP:0000196	rdfs:label	Lower lip pit	下唇凹陷	OFFICIAL
en	zh	HP:0000197	rdfs:label	Abnormal parotid gland morphology	腮腺形态异常	OFFICIAL
en	zh	HP:0000198	rdfs:label	Absence of Stensen duct	无腮腺导管	OFFICIAL
en	zh	HP:0000199	rdfs:label	Tongue nodules	舌结节	OFFICIAL
en	zh	HP:0000200	rdfs:label	Short lingual frenulum	舌系带过短	OFFICIAL
en	zh	HP:0000201	rdfs:label	Pierre-Robin sequence	皮埃尔 - 罗宾序列征	OFFICIAL
en	zh	HP:0000202	rdfs:label	Orofacial cleft	口裂	CANDIDATE
en	zh	HP:0000204	rdfs:label	Cleft upper lip	上唇裂	OFFICIAL
en	zh	HP:0000205	rdfs:label	Pursed lips	撅起的嘴唇	OFFICIAL
en	zh	HP:0000206	rdfs:label	Glossitis	舌炎	OFFICIAL
en	zh	HP:0000207	rdfs:label	Triangular mouth	三角嘴	OFFICIAL
en	zh	HP:0000211	rdfs:label	Trismus	张口受限	OFFICIAL
en	zh	HP:0000212	rdfs:label	Gingival overgrowth	牙龈增生	OFFICIAL
en	zh	HP:0000214	rdfs:label	Lip telangiectasia	唇部毛细血管扩张	OFFICIAL
en	zh	HP:0000215	rdfs:label	Thick upper lip vermilion	厚上红唇	OFFICIAL
en	zh	HP:0000216	rdfs:label	Broad secondary alveolar ridge	宽恒牙槽嵴	OFFICIAL
en	zh	HP:0000217	rdfs:label	Xerostomia	口腔干燥	OFFICIAL
en	zh	HP:0000218	rdfs:label	High palate	高腭	OFFICIAL
en	zh	HP:0000219	rdfs:label	Thin upper lip vermilion	薄上唇红	OFFICIAL
en	zh	HP:0000220	rdfs:label	Velopharyngeal insufficiency	腭咽机能不全	OFFICIAL
en	zh	HP:0000221	rdfs:label	Furrowed tongue	沟裂舌	OFFICIAL
en	zh	HP:0000222	rdfs:label	Gingival hyperkeratosis	牙龈角化过度	OFFICIAL
en	zh	HP:0000223	rdfs:label	Abnormality of taste sensation	味觉异常	OFFICIAL
en	zh	HP:0000224	rdfs:label	Hypogeusia	味觉减退	OFFICIAL
en	zh	HP:0000225	rdfs:label	Gingival bleeding	牙龈出血	OFFICIAL
en	zh	HP:0000227	rdfs:label	Tongue telangiectasia	舌毛细血管扩张	OFFICIAL
en	zh	HP:0000228	rdfs:label	Oral cavity telangiectasia	口腔毛细管扩张	OFFICIAL
en	zh	HP:0000230	rdfs:label	Gingivitis	牙龈炎	OFFICIAL
en	zh	HP:0000232	rdfs:label	Everted lower lip vermilion	下唇唇红外翻	OFFICIAL
en	zh	HP:0000233	rdfs:label	Thin vermilion border	下红唇薄	OFFICIAL
en	zh	HP:0000234	rdfs:label	Abnormality of the head	头部异常	OFFICIAL
en	zh	HP:0000235	rdfs:label	Abnormality of the fontanelles or cranial sutures	囟门或颅缝异常	OFFICIAL
en	zh	HP:0000236	rdfs:label	Abnormality of the anterior fontanelle	前囟异常	OFFICIAL
en	zh	HP:0000237	rdfs:label	Small anterior fontanelle	小前囟	OFFICIAL
en	zh	HP:0000238	rdfs:label	Hydrocephalus	脑积水	OFFICIAL
en	zh	HP:0000239	rdfs:label	Large fontanelles	大囟门	OFFICIAL
en	zh	HP:0000240	rdfs:label	Abnormality of skull size	颅骨大小异常	OFFICIAL
en	zh	HP:0000242	rdfs:label	Parietal bossing	顶骨隆起	OFFICIAL
en	zh	HP:0000243	rdfs:label	Trigonocephaly	三角头畸形	OFFICIAL
en	zh	HP:0000244	rdfs:label	Brachyturricephaly	短尖头畸形	OFFICIAL
en	zh	HP:0000245	rdfs:label	Abnormal paranasal sinus morphology	副鼻窦形态异常	OFFICIAL
en	zh	HP:0000246	rdfs:label	Sinusitis	鼻窦炎	OFFICIAL
en	zh	HP:0000248	rdfs:label	Brachycephaly	短头畸形	OFFICIAL
en	zh	HP:0000250	rdfs:label	Dense calvaria	颅盖骨密度过高	OFFICIAL
en	zh	HP:0000252	rdfs:label	Microcephaly	小头畸形	OFFICIAL
en	zh	HP:0000253	rdfs:label	Progressive microcephaly	渐进性小头畸形	OFFICIAL
en	zh	HP:0000255	rdfs:label	Acute sinusitis	急性鼻窦炎	OFFICIAL
en	zh	HP:0000256	rdfs:label	Macrocephaly	巨头畸形	OFFICIAL
en	zh	HP:0000260	rdfs:label	Wide anterior fontanel	前囟增宽	OFFICIAL
en	zh	HP:0000262	rdfs:label	Turricephaly	尖头畸形	OFFICIAL
en	zh	HP:0000263	rdfs:label	Oxycephaly	锥形头	OFFICIAL
en	zh	HP:0000264	rdfs:label	Abnormal mastoid morphology	乳突异常	CANDIDATE
en	zh	HP:0000265	rdfs:label	Mastoiditis	乳突炎	OFFICIAL
en	zh	HP:0000267	rdfs:label	Cranial asymmetry	颅骨不对称	OFFICIAL
en	zh	HP:0000268	rdfs:label	Dolichocephaly	长头畸形	OFFICIAL
en	zh	HP:0000269	rdfs:label	Prominent occiput	枕骨突出	OFFICIAL
en	zh	HP:0000270	rdfs:label	Delayed cranial suture closure	颅缝闭合延迟	OFFICIAL
en	zh	HP:0000271	rdfs:label	Abnormality of the face	脸部异常	OFFICIAL
en	zh	HP:0000272	rdfs:label	Malar flattening	颧骨扁平	OFFICIAL
en	zh	HP:0000273	rdfs:label	Facial grimacing	面部表情痛苦	OFFICIAL
en	zh	HP:0000274	rdfs:label	Small face	小脸	OFFICIAL
en	zh	HP:0000275	rdfs:label	Narrow face	脸狭窄	OFFICIAL
en	zh	HP:0000276	rdfs:label	Long face	长脸	OFFICIAL
en	zh	HP:0000277	rdfs:label	Abnormal mandible morphology	下颌骨形态异常	OFFICIAL
en	zh	HP:0000278	rdfs:label	Retrognathia	下颌后缩	OFFICIAL
en	zh	HP:0000280	rdfs:label	Coarse facial features	面容粗糙	OFFICIAL
en	zh	HP:0000282	rdfs:label	Facial edema	面部水肿	OFFICIAL
en	zh	HP:0000283	rdfs:label	Broad face	宽脸	OFFICIAL
en	zh	HP:0000286	rdfs:label	Epicanthus	内眦赘皮	OFFICIAL
en	zh	HP:0000287	rdfs:label	Increased facial adipose tissue	面部脂肪组织增多	OFFICIAL
en	zh	HP:0000288	rdfs:label	Abnormality of the philtrum	人中异常	OFFICIAL
en	zh	HP:0000289	rdfs:label	Broad philtrum	宽人中	OFFICIAL
en	zh	HP:0000290	rdfs:label	Abnormality of the forehead	前额异常	OFFICIAL
en	zh	HP:0000291	rdfs:label	Abnormality of facial adipose tissue	面部脂肪组织异常	OFFICIAL
en	zh	HP:0000292	rdfs:label	Loss of facial adipose tissue	面部脂肪组织丢失	OFFICIAL
en	zh	HP:0000293	rdfs:label	Full cheeks	脸颊丰满	OFFICIAL
en	zh	HP:0000294	rdfs:label	Low anterior hairline	前发际低	OFFICIAL
en	zh	HP:0000295	rdfs:label	Doll-like facies	娃娃脸	OFFICIAL
en	zh	HP:0000297	rdfs:label	Facial hypotonia	面部肌张力低下	OFFICIAL
en	zh	HP:0000298	rdfs:label	Mask-like facies	面具样面容	OFFICIAL
en	zh	HP:0000300	rdfs:label	Oval face	卵形脸	OFFICIAL
en	zh	HP:0000301	rdfs:label	Abnormality of facial musculature	面部肌肉异常	OFFICIAL
en	zh	HP:0000303	rdfs:label	Mandibular prognathia	下颌前突	OFFICIAL
en	zh	HP:0000306	rdfs:label	Abnormality of the chin	下巴异常	OFFICIAL
en	zh	HP:0000307	rdfs:label	Pointed chin	尖下巴	OFFICIAL
en	zh	HP:0000308	rdfs:label	Microretrognathia	下颌小且后移	OFFICIAL
en	zh	HP:0000309	rdfs:label	Abnormal midface morphology	面中部形态异常	OFFICIAL
en	zh	HP:0000311	rdfs:label	Round face	圆脸	OFFICIAL
en	zh	HP:0000315	rdfs:label	Abnormality of the orbital region	眼眶异常	OFFICIAL
en	zh	HP:0000316	rdfs:label	Hypertelorism	眼距过宽	OFFICIAL
en	zh	HP:0000317	rdfs:label	Facial myokymia	面肌颤搐	OFFICIAL
en	zh	HP:0000319	rdfs:label	Smooth philtrum	人中扁平	OFFICIAL
en	zh	HP:0000320	rdfs:label	Bird-like facies	鸟样面相	OFFICIAL
en	zh	HP:0000321	rdfs:label	Square face	方脸	OFFICIAL
en	zh	HP:0000322	rdfs:label	Short philtrum	人中短	OFFICIAL
en	zh	HP:0000324	rdfs:label	Facial asymmetry	面部不对称	OFFICIAL
en	zh	HP:0000325	rdfs:label	Triangular face	三角脸	OFFICIAL
en	zh	HP:0000326	rdfs:label	Abnormal maxilla morphology	上颌骨异常	CANDIDATE
en	zh	HP:0000327	rdfs:label	Hypoplasia of the maxilla	上颌骨发育不全	OFFICIAL
en	zh	HP:0000329	rdfs:label	Facial hemangioma	面部血管瘤	OFFICIAL
en	zh	HP:0000331	rdfs:label	Short chin	短下巴	OFFICIAL
en	zh	HP:0000336	rdfs:label	Prominent supraorbital ridges	眶上嵴突出	OFFICIAL
en	zh	HP:0000337	rdfs:label	Broad forehead	宽前额	OFFICIAL
en	zh	HP:0000338	rdfs:label	Hypomimic face	面具样面容	OFFICIAL
en	zh	HP:0000339	rdfs:label	Pugilistic facies	拳击手面容	OFFICIAL
en	zh	HP:0000340	rdfs:label	Sloping forehead	额头倾斜	OFFICIAL
en	zh	HP:0000341	rdfs:label	Narrow forehead	额头狭窄	OFFICIAL
en	zh	HP:0000343	rdfs:label	Long philtrum	长人中	OFFICIAL
en	zh	HP:0000346	rdfs:label	Whistling appearance	吹口哨面容	OFFICIAL
en	zh	HP:0000347	rdfs:label	Micrognathia	小下颌	OFFICIAL
en	zh	HP:0000348	rdfs:label	High forehead	额头高	OFFICIAL
en	zh	HP:0000349	rdfs:label	Widow's peak	美人尖	OFFICIAL
en	zh	HP:0000350	rdfs:label	Small forehead	小额头	OFFICIAL
en	zh	HP:0000356	rdfs:label	Abnormality of the outer ear	外耳异常	OFFICIAL
en	zh	HP:0000357	rdfs:label	Abnormal location of ears	耳位异常	OFFICIAL
en	zh	HP:0000358	rdfs:label	Posteriorly rotated ears	后旋耳	OFFICIAL
en	zh	HP:0000359	rdfs:label	Abnormality of the inner ear	内耳异常	OFFICIAL
en	zh	HP:0000360	rdfs:label	Tinnitus	耳鸣	OFFICIAL
en	zh	HP:0000362	rdfs:label	Otosclerosis	耳硬化症	OFFICIAL
en	zh	HP:0000363	rdfs:label	Abnormal earlobe morphology	耳垂形态异常	OFFICIAL
en	zh	HP:0000364	rdfs:label	Hearing abnormality	听力异常	OFFICIAL
en	zh	HP:0000365	rdfs:label	Hearing impairment	听力障碍	OFFICIAL
en	zh	HP:0000366	rdfs:label	Abnormality of the nose	鼻异常	OFFICIAL
en	zh	HP:0000368	rdfs:label	Low-set, posteriorly rotated ears	低位后旋转耳	OFFICIAL
en	zh	HP:0000369	rdfs:label	Low-set ears	低位耳	OFFICIAL
en	zh	HP:0000370	rdfs:label	Abnormality of the middle ear	中耳异常	OFFICIAL
en	zh	HP:0000371	rdfs:label	Acute otitis media	急性中耳炎	OFFICIAL
en	zh	HP:0000372	rdfs:label	Abnormal auditory canal morphology	耳道异常	CANDIDATE
en	zh	HP:0000375	rdfs:label	Abnormal cochlea morphology	耳蜗异常	OFFICIAL
en	zh	HP:0000376	rdfs:label	Incomplete partition of the cochlea type II	II型耳蜗分隔不全	OFFICIAL
en	zh	HP:0000377	rdfs:label	Abnormal pinna morphology	耳廓形态异常	OFFICIAL
en	zh	HP:0000378	rdfs:label	Cupped ear	杯状耳	OFFICIAL
en	zh	HP:0000381	rdfs:label	Stapes ankylosis	镫骨固定	OFFICIAL
en	zh	HP:0000383	rdfs:label	Abnormal periauricular region morphology	耳前区形态异常	OFFICIAL
en	zh	HP:0000384	rdfs:label	Preauricular skin tag	耳前皮赘	OFFICIAL
en	zh	HP:0000385	rdfs:label	Small earlobe	小耳垂	OFFICIAL
en	zh	HP:0000387	rdfs:label	Absent earlobe	耳垂缺失	OFFICIAL
en	zh	HP:0000388	rdfs:label	Otitis media	中耳炎	OFFICIAL
en	zh	HP:0000389	rdfs:label	Chronic otitis media	慢性中耳炎	OFFICIAL
en	zh	HP:0000391	rdfs:label	Thickened helices	耳轮增厚	OFFICIAL
en	zh	HP:0000394	rdfs:label	Lop ear	垂耳	OFFICIAL
en	zh	HP:0000395	rdfs:label	Prominent antihelix	对耳轮突出	OFFICIAL
en	zh	HP:0000396	rdfs:label	Overfolded helix	耳轮过度卷曲	OFFICIAL
en	zh	HP:0000399	rdfs:label	Prelingual sensorineural hearing impairment	学语前感音神经性听力损失	OFFICIAL
en	zh	HP:0000400	rdfs:label	Macrotia	巨耳畸形	OFFICIAL
